flanks	gene_id	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac
19675299-19675699	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675358-19675758	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675362-19675762	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675444-19675844	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675464-19675864	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675508-19675908	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675541-19675941	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675542-19675942	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675544-19675944	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
19675547-19675947	ENSG00000072210.19	0.4543	0.0	0.0	1.2289	0.0
28719785-28720185	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	1.07911
28719791-28720191	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	1.07911
28719830-28720230	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	1.07911
28719879-28720279	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720013-28720413	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720350-28720750	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720369-28720769	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720416-28720816	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720505-28720905	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720507-28720907	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.74534
28720690-28721090	ENSG00000198242.14	-0.3248	0.49638	0.0	0.0	0.96404
29116244-29116644	ENSG00000196535.18	0.3383				
29116255-29116655	ENSG00000196535.18	0.3383				
29117831-29118231	ENSG00000196535.18	-0.3383				
29117845-29118245	ENSG00000196535.18	-0.3383				
29117989-29118389	ENSG00000196535.18	-0.3383				
29925355-29925755	ENSG00000141298.19	0.3497				
29929656-29930056	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929703-29930103	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929738-29930138	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929768-29930168	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929800-29930200	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929840-29930240	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929862-29930262	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
29929907-29930307	ENSG00000141298.19	0.3497	-0.11688	0.0	0.0	0.57057
30116581-30116981	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116607-30117007	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116616-30117016	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116619-30117019	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116620-30117020	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116627-30117027	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116629-30117029	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116630-30117030	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116639-30117039	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116663-30117063	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30116792-30117192	ENSG00000126653.18	0.3471	0.465	0.0	0.0	-0.49835
30172342-30172742	ENSG00000126653.18	0.3471				
30172392-30172792	ENSG00000126653.18	0.3471				
30172398-30172798	ENSG00000126653.18	0.3471				
30769672-30770072	ENSG00000264538.7	0.3877				
30769765-30770165	ENSG00000264538.7	0.3877				
30769834-30770234	ENSG00000264538.7	0.3877				
30769850-30770250	ENSG00000264538.7	0.3877				
30776097-30776497	ENSG00000264538.7	-0.3904				
30776202-30776602	ENSG00000264538.7	-0.3904				
30784446-30784846	ENSG00000264538.7	0.3877				
30784692-30785092	ENSG00000264538.7	0.3877				
32170843-32171243	ENSG00000126858.19	0.3008				
32170847-32171247	ENSG00000126858.19	0.3008				
32170901-32171301	ENSG00000126858.19	0.3008				
32172737-32173137	ENSG00000126858.19	0.3008				
32172860-32173260	ENSG00000126858.19	0.3008				
32173631-32174031	ENSG00000126858.19	-0.3008				
32173712-32174112	ENSG00000126858.19	-0.3008				
32207948-32208348	ENSG00000126858.19	-0.3656				
32208102-32208502	ENSG00000126858.19	-0.3656				
32208109-32208509	ENSG00000126858.19	-0.3656				
32209150-32209550	ENSG00000126858.19	0.3656				
32209188-32209588	ENSG00000126858.19	0.3656				
32209245-32209645	ENSG00000126858.19	0.3656				
32210916-32211316	ENSG00000126858.19	0.3656				
32210995-32211395	ENSG00000126858.19	0.3656				
32211038-32211438	ENSG00000126858.19	0.3656				
37518687-37519087	ENSG00000275066.5	0.3186				
37518810-37519210	ENSG00000275066.5	0.3186				
37518871-37519271	ENSG00000275066.5	0.3186				
37519979-37520379	ENSG00000275066.5	0.3186				
37520014-37520414	ENSG00000275066.5	0.3186				
37520338-37520738	ENSG00000275066.5	-0.3186				
37520448-37520848	ENSG00000275066.5	-0.3186				
38543623-38544023	ENSG00000277363.5	-0.5296				
38543769-38544169	ENSG00000277363.5	-0.5296				
38547559-38547959	ENSG00000277363.5	0.5296				
38547681-38548081	ENSG00000277363.5	0.5296				
38548357-38548757	ENSG00000277363.5	0.5296				
38548501-38548901	ENSG00000277363.5	0.5296				
38548509-38548909	ENSG00000277363.5	0.5296				
4939846-4940246	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4939853-4940253	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4939883-4940283	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4939900-4940300	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4939920-4940320	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940030-4940430	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940068-4940468	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940099-4940499	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940160-4940560	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940181-4940581	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940287-4940687	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940442-4940842	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940458-4940858	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
4940459-4940859	ENSG00000108523.16	0.2896	-0.04388	0.0	0.0	0.5782
49412977-49413377	ENSG00000167085.13	-0.5537				
49413091-49413491	ENSG00000167085.13	-0.5537				
49414540-49414940	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414542-49414942	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414544-49414944	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414548-49414948	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414602-49415002	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414635-49415035	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414648-49415048	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414658-49415058	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414676-49415076	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414677-49415077	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414678-49415078	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414682-49415082	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414684-49415084	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414698-49415098	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
49414701-49415101	ENSG00000167085.13	-0.5537	0.45961	0.0	0.0	0.02351
5486366-5486766	ENSG00000167842.16	-0.3259	0.26064	0.0	0.0	-1.49382
5486377-5486777	ENSG00000167842.16	-0.3259	0.26064	0.0	0.0	-1.49382
5486484-5486884	ENSG00000167842.16	-0.3259	0.26064	0.0	0.0	-1.49382
5486611-5487011	ENSG00000167842.16	-0.3259	0.26064	0.0	0.0	-1.49382
5488623-5489023	ENSG00000167842.16	-0.3259				
5488735-5489135	ENSG00000167842.16	-0.3259				
58004649-58005049	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
58004723-58005123	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
58004841-58005241	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
58004934-58005334	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
58005601-58006001	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
58005773-58006173	ENSG00000136450.13	-0.4456	0.21234	0.0	0.0	0.0
64500787-64501187	ENSG00000108654.16	0.4337				
64500857-64501257	ENSG00000108654.16	0.4337				
64500943-64501343	ENSG00000108654.16	0.4337				
64501014-64501414	ENSG00000108654.16	0.4337				
64501061-64501461	ENSG00000108654.16	0.4337				
64501113-64501513	ENSG00000108654.16	0.4337				
64501691-64502091	ENSG00000108654.16	-0.4337				
64501810-64502210	ENSG00000108654.16	-0.4337				
64501869-64502269	ENSG00000108654.16	-0.4337				
64501870-64502270	ENSG00000108654.16	-0.4337				
64501962-64502362	ENSG00000108654.16	-0.4337				
64804900-64805300	ENSG00000214176.10	-0.8238				
64815045-64815445	ENSG00000214176.10	0.7363				
64821436-64821836	ENSG00000214176.10	0.7363				
64821567-64821967	ENSG00000214176.10	0.7363				
67874720-67875120	ENSG00000171634.19	0.5693				
67874820-67875220	ENSG00000171634.19	0.5693				
67875356-67875756	ENSG00000171634.19	-0.4349				
67875544-67875944	ENSG00000171634.19	-0.4349				
67885928-67886328	ENSG00000171634.19	0.5693				
67886116-67886516	ENSG00000171634.19	0.5693				
67891644-67892044	ENSG00000171634.19	0.3531				
67891762-67892162	ENSG00000171634.19	0.3531				
67891834-67892234	ENSG00000171634.19	0.3531				
75243247-75243647	ENSG00000125447.18	0.3014				
75243317-75243717	ENSG00000125447.18	0.3014				
75243370-75243770	ENSG00000125447.18	0.3014				
75244419-75244819	ENSG00000125447.18	-0.3014				
75244517-75244917	ENSG00000125447.18	-0.3014				
75246309-75246709	ENSG00000125447.18	0.3014				
75246384-75246784	ENSG00000125447.18	0.3014				
7626414-7626814	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.0
7626507-7626907	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.0
7626553-7626953	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.0
7626582-7626982	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.0
7626593-7626993	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.0
7626743-7627143	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7626746-7627146	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7626759-7627159	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7626844-7627244	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7626939-7627339	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7626943-7627343	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
7627026-7627426	ENSG00000141504.12	0.5613	-0.15894	0.0	0.0	0.29299
76680577-76680977	ENSG00000182534.14	0.2936				
76680679-76681079	ENSG00000182534.14	0.2936				
76683647-76684047	ENSG00000182534.14	-0.2936				
76683727-76684127	ENSG00000182534.14	-0.2936				
76684872-76685272	ENSG00000182534.14	0.2936				
76684965-76685365	ENSG00000182534.14	0.2936				
7907153-7907553	ENSG00000170004.18	0.4683				
7907239-7907639	ENSG00000170004.18	0.4683				
7907288-7907688	ENSG00000170004.18	0.4683				
7907401-7907801	ENSG00000170004.18	0.4683				
7907496-7907896	ENSG00000170004.18	0.4683				
7907502-7907902	ENSG00000170004.18	0.4683				
7907691-7908091	ENSG00000170004.18	0.4683				
7907694-7908094	ENSG00000170004.18	0.4683				
7907711-7908111	ENSG00000170004.18	0.4683				
7907792-7908192	ENSG00000170004.18	0.4683				
7907819-7908219	ENSG00000170004.18	0.4683				
81108275-81108675	ENSG00000175866.16	0.4499				
81108309-81108709	ENSG00000175866.16	0.4499				
81110714-81111114	ENSG00000175866.16	0.4675				
81110755-81111155	ENSG00000175866.16	0.4675				
81110759-81111159	ENSG00000175866.16	0.4675				
81115570-81115970	ENSG00000175866.16	0.4675				
81115617-81116017	ENSG00000175866.16	0.4675				
81936548-81936948	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	0.0
81936575-81936975	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	0.0
81936661-81937061	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	0.0
81936669-81937069	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	0.0
81936770-81937170	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81936980-81937380	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81936993-81937393	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937028-81937428	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937039-81937439	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937048-81937448	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937057-81937457	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937058-81937458	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937062-81937462	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937096-81937496	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937100-81937500	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937127-81937527	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
81937128-81937528	ENSG00000183010.17	-0.3097	-0.30662	0.0	0.0	-0.73939
10731207-10731607	ENSG00000154864.14	0.3669				
10731321-10731721	ENSG00000154864.14	0.3669				
10735032-10735432	ENSG00000154864.14	0.3669				
10735130-10735530	ENSG00000154864.14	0.3669				
10736404-10736804	ENSG00000154864.14	-0.3669				
10736510-10736910	ENSG00000154864.14	-0.3669				
14078000-14078400	ENSG00000175322.12	0.4698				
14078074-14078474	ENSG00000175322.12	0.4698				
14078098-14078498	ENSG00000175322.12	0.4698				
14079989-14080389	ENSG00000175322.12	0.4698				
14080066-14080466	ENSG00000175322.12	0.4698				
14084677-14085077	ENSG00000175322.12	-0.4698				
14084876-14085276	ENSG00000175322.12	-0.4698				
41500920-41501320	ENSG00000267313.7	-0.3814				
41501036-41501436	ENSG00000267313.7	-0.3814				
41501076-41501476	ENSG00000267313.7	-0.3814				
41516220-41516620	ENSG00000267313.7	-0.3814				
41516355-41516755	ENSG00000267313.7	-0.3814				
50273663-50274063	ENSG00000141644.18	0.4537				
50273986-50274386	ENSG00000141644.18	-0.4185				
50274150-50274550	ENSG00000141644.18	-0.4185				
50274153-50274553	ENSG00000141644.18	-0.4185				
50274777-50275177	ENSG00000141644.18	0.4537				
50274845-50275245	ENSG00000141644.18	0.4537				
50274929-50275329	ENSG00000141644.18	0.4537				
50274955-50275355	ENSG00000141644.18	0.4537				
50274957-50275357	ENSG00000141644.18	0.4537				
5393278-5393678	ENSG00000082397.18	0.4724				
5394477-5394877	ENSG00000082397.18	-0.4724				
5394583-5394983	ENSG00000082397.18	-0.4724				
5394593-5394993	ENSG00000082397.18	-0.4724				
5394867-5395267	ENSG00000082397.18	0.4724				
5394947-5395347	ENSG00000082397.18	0.4724				
10642136-10642536	ENSG00000129353.15	0.3699				
10642167-10642567	ENSG00000129353.15	0.3699				
10642185-10642585	ENSG00000129353.15	0.3699				
10642251-10642651	ENSG00000129353.15	0.3699				
10642697-10643097	ENSG00000129353.15	-0.3699				
10642821-10643221	ENSG00000129353.15	-0.3699				
10643079-10643479	ENSG00000129353.15	0.3699				
10643198-10643598	ENSG00000129353.15	0.3699				
11228640-11229040	ENSG00000130158.14	0.3631				
11228740-11229140	ENSG00000130158.14	0.3631				
11228801-11229201	ENSG00000130158.14	0.3631				
11228835-11229235	ENSG00000130158.14	0.3631				
11229098-11229498	ENSG00000130158.14	0.3631				
11229132-11229532	ENSG00000130158.14	0.3631				
11229190-11229590	ENSG00000130158.14	0.3631				
11231985-11232385	ENSG00000130158.14	-0.3982				
11232089-11232489	ENSG00000130158.14	-0.3982				
1275630-1276030	ENSG00000228300.14	-0.3377	0.26331	0.0	0.0	-0.23313
1275821-1276221	ENSG00000228300.14	-0.3377	0.26331	0.0	0.0	-0.23313
1276983-1277383	ENSG00000228300.14	-0.3377				
1277099-1277499	ENSG00000228300.14	-0.3377				
1461624-1462024	ENSG00000119559.17	-0.3691				
1461763-1462163	ENSG00000119559.17	-0.3691				
1478380-1478780	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
1478454-1478854	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
1478574-1478974	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
1478697-1479097	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
1478705-1479105	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
1478716-1479116	ENSG00000119559.17	-0.3691	0.04718	0.0	0.0	0.0
16646896-16647296	ENSG00000214046.9	-0.2692				
16646920-16647320	ENSG00000214046.9	-0.2692				
16647061-16647461	ENSG00000214046.9	-0.2692				
16659055-16659455	ENSG00000214046.9	-0.2692	0.04822	0.0	0.0	0.0
16659195-16659595	ENSG00000214046.9	-0.2692	0.04822	0.0	0.0	0.0
16659247-16659647	ENSG00000214046.9	-0.2692	0.04822	0.0	0.0	0.0
18121573-18121973	ENSG00000099308.11	0.4837				
18121650-18122050	ENSG00000099308.11	0.4837				
18121653-18122053	ENSG00000099308.11	0.4837				
18121722-18122122	ENSG00000099308.11	0.4837				
18122473-18122873	ENSG00000099308.11	0.4837				
18122551-18122951	ENSG00000099308.11	0.4837				
18990949-18991349	ENSG00000064607.17	-0.3056				
18991068-18991468	ENSG00000064607.17	-0.3056				
18991140-18991540	ENSG00000064607.17	-0.3056				
18994166-18994566	ENSG00000064607.17	-0.3056				
18994286-18994686	ENSG00000064607.17	-0.3056				
203671-204071	ENSG00000282508.2	-0.4893				
203675-204075	ENSG00000282508.2	-0.4893				
203705-204105	ENSG00000282508.2	-0.4893				
203737-204137	ENSG00000282508.2	-0.4893				
203741-204141	ENSG00000282508.2	-0.4893				
203747-204147	ENSG00000282508.2	-0.4893				
203751-204151	ENSG00000282508.2	-0.4893				
203762-204162	ENSG00000282508.2	-0.4893				
2037629-2038029	ENSG00000099875.16	0.3077				
203771-204171	ENSG00000282508.2	-0.4893				
203774-204174	ENSG00000282508.2	-0.4893				
203776-204176	ENSG00000282508.2	-0.4893				
203787-204187	ENSG00000282508.2	-0.4893				
203794-204194	ENSG00000282508.2	-0.4893				
203812-204212	ENSG00000282508.2	-0.4893				
203816-204216	ENSG00000282508.2	-0.4893				
203824-204224	ENSG00000282508.2	-0.4893				
203865-204265	ENSG00000282508.2	-0.4893				
203869-204269	ENSG00000282508.2	-0.4893				
203879-204279	ENSG00000282508.2	-0.4893				
2039656-2040056	ENSG00000099875.16	-0.3077				
2039755-2040155	ENSG00000099875.16	0.3077				
2039932-2040332	ENSG00000099875.16	0.3077				
2039934-2040334	ENSG00000099875.16	0.3077				
2039977-2040377	ENSG00000099875.16	0.3077				
2040109-2040509	ENSG00000099875.16	0.3077				
204721-205121	ENSG00000282508.2	0.4914				
204876-205276	ENSG00000282508.2	0.5062				
204970-205370	ENSG00000282508.2	0.5062				
205027-205427	ENSG00000282508.2	0.5062				
205127-205527	ENSG00000282508.2	0.5062				
205211-205611	ENSG00000282508.2	0.5062				
205255-205655	ENSG00000282508.2	0.5062				
205259-205659	ENSG00000282508.2	0.5062				
205389-205789	ENSG00000282508.2	0.5062				
205398-205798	ENSG00000282508.2	0.5062				
205406-205806	ENSG00000282508.2	0.5062				
207988-208388	ENSG00000282508.2	-0.5411				
208048-208448	ENSG00000282508.2	-0.5411				
208127-208527	ENSG00000282508.2	-0.5411				
208187-208587	ENSG00000282508.2	-0.5411				
208191-208591	ENSG00000282508.2	-0.5411				
220941-221341	ENSG00000282508.2	0.3887				
220999-221399	ENSG00000282508.2	0.3887				
221005-221405	ENSG00000282508.2	0.3887				
223713-224113	ENSG00000282508.2	-0.4319				
223738-224138	ENSG00000282508.2	-0.4319				
223767-224167	ENSG00000282508.2	-0.4319				
223807-224207	ENSG00000282508.2	-0.4319				
223815-224215	ENSG00000282508.2	-0.4319				
223848-224248	ENSG00000282508.2	-0.4319				
229436-229836	ENSG00000282508.2	0.3887				
229601-230001	ENSG00000282508.2	0.3887				
29702589-29702989	ENSG00000131943.20	-0.5155				
29702592-29702992	ENSG00000131943.20	-0.5155				
29702619-29703019	ENSG00000131943.20	-0.5155				
29702642-29703042	ENSG00000131943.20	-0.5155				
29702648-29703048	ENSG00000131943.20	-0.5155				
29702777-29703177	ENSG00000131943.20	-0.5155				
29705074-29705474	ENSG00000131943.20	0.5155				
29705194-29705594	ENSG00000131943.20	0.5155				
29708054-29708454	ENSG00000131943.20	0.5155				
29708223-29708623	ENSG00000131943.20	0.5155				
335883-336283	ENSG00000105556.12	-0.7145				
335973-336373	ENSG00000105556.12	-0.7145				
335994-336394	ENSG00000105556.12	-0.7145				
34215396-34215796	ENSG00000257103.9	0.2802				
34215461-34215861	ENSG00000257103.9	0.2802				
34219191-34219591	ENSG00000257103.9	-0.2802				
34219373-34219773	ENSG00000257103.9	0.2802				
34219506-34219906	ENSG00000257103.9	0.2802				
34219677-34220077	ENSG00000257103.9	0.2802				
344574-344974	ENSG00000105556.12	-0.7145	-0.53207	0.0	0.0	1.32373
344578-344978	ENSG00000105556.12	-0.7145	-0.53207	0.0	0.0	1.32373
344596-344996	ENSG00000105556.12	-0.7145	-0.53207	0.0	0.0	1.32373
344607-345007	ENSG00000105556.12	-0.7145	-0.53207	0.0	0.0	1.32373
344615-345015	ENSG00000105556.12	-0.7145	-0.53207	0.0	0.0	1.32373
35505739-35506139	ENSG00000161249.21	0.3779				
35505786-35506186	ENSG00000161249.21	0.3779				
35505849-35506249	ENSG00000161249.21	0.3779				
35505872-35506272	ENSG00000161249.21	0.3779				
35505926-35506326	ENSG00000161249.21	0.3779				
35505985-35506385	ENSG00000161249.21	0.3779				
35507258-35507658	ENSG00000161249.21	-0.4542				
35507311-35507711	ENSG00000161249.21	-0.4542				
35508005-35508405	ENSG00000161249.21	0.3779				
35508040-35508440	ENSG00000161249.21	0.3779				
36217922-36218322	ENSG00000167635.12	0.316				
