gene_id	lsv_id	seqid	junction0	mean_dpsi_per_lsv_junction	probability_changing	flanks	start	stop	strand
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98824504	-0.4766	0.9867	98824198-98824598	98824198	98824598	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98824504	-0.4766	0.9867	98824304-98824704	98824304	98824704	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98825940	0.4417	0.9807	98825672-98826072	98825672	98826072	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98825940	0.4417	0.9807	98825740-98826140	98825740	98826140	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98825940	0.4417	0.9807	98825775-98826175	98825775	98826175	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98826830	0.4417	0.9807	98826630-98827030	98826630	98827030	-
ENSG00000088387.21	ENSG00000088387.21:s:98826830-98826887	chr13	98826830	0.4417	0.9807	98826687-98827087	98826687	98827087	-
ENSG00000125246.16	ENSG00000125246.16:t:99772824-99773010	chr13	99772824	-0.3672	0.9929	99772624-99773024	99772624	99773024	+
ENSG00000125246.16	ENSG00000125246.16:t:99772824-99773010	chr13	99772824	-0.3672	0.9929	99772810-99773210	99772810	99773210	+
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100369258	0.6031	1.0	100368887-100369287	100368887	100369287	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100369258	0.6031	1.0	100368909-100369309	100368909	100369309	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100369258	0.6031	1.0	100368985-100369385	100368985	100369385	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100369258	0.6031	1.0	100369058-100369458	100369058	100369458	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375083-100375483	100375083	100375483	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375133-100375533	100375133	100375533	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375144-100375544	100375144	100375544	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375147-100375547	100375147	100375547	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375150-100375550	100375150	100375550	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375155-100375555	100375155	100375555	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375203-100375603	100375203	100375603	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375206-100375606	100375206	100375606	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375267-100375667	100375267	100375667	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375273-100375673	100375273	100375673	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100375283	0.6031	1.0	100375275-100375675	100375275	100375675	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376051-100376451	100376051	100376451	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376060-100376460	100376060	100376460	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376085-100376485	100376085	100376485	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376087-100376487	100376087	100376487	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376099-100376499	100376099	100376499	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376102-100376502	100376102	100376502	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376105-100376505	100376105	100376505	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376107-100376507	100376107	100376507	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376108-100376508	100376108	100376508	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376109-100376509	100376109	100376509	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376111-100376511	100376111	100376511	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376130-100376530	100376130	100376530	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376134-100376534	100376134	100376534	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376135-100376535	100376135	100376535	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376143-100376543	100376143	100376543	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376218-100376618	100376218	100376618	-
ENSG00000140105.18	ENSG00000140105.18:t:100369087-100369258	chr14	100376260	-0.64	1.0	100376233-100376633	100376233	100376633	-
ENSG00000075413.19	ENSG00000075413.19:t:103500156-103500200	chr14	103492034	0.3801	0.9688	103491834-103492234	103491834	103492234	+
ENSG00000075413.19	ENSG00000075413.19:t:103500156-103500200	chr14	103498528	-0.3801	0.9688	103498302-103498702	103498302	103498702	+
ENSG00000075413.19	ENSG00000075413.19:t:103500156-103500200	chr14	103498528	-0.3801	0.9688	103498328-103498728	103498328	103498728	+
ENSG00000075413.19	ENSG00000075413.19:t:103500156-103500200	chr14	103500156	0.3801	0.9688	103499956-103500356	103499956	103500356	+
ENSG00000075413.19	ENSG00000075413.19:t:103500156-103500200	chr14	103500156	0.3801	0.9688	103500000-103500400	103500000	103500400	+
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103711567	0.366	0.9992	103711266-103711666	103711266	103711666	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103711567	0.366	0.9992	103711367-103711767	103711367	103711767	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103711567	0.366	0.9992	103711461-103711861	103711461	103711861	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103712875	0.366	0.9992	103712675-103713075	103712675	103713075	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103712875	0.366	0.9992	103712731-103713131	103712731	103713131	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103712875	0.366	0.9992	103712741-103713141	103712741	103713141	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103712875	0.366	0.9992	103712768-103713168	103712768	103713168	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715224-103715624	103715224	103715624	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715243-103715643	103715243	103715643	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715251-103715651	103715251	103715651	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715259-103715659	103715259	103715659	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715283-103715683	103715283	103715683	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715284-103715684	103715284	103715684	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715286-103715686	103715286	103715686	-
ENSG00000126215.14	ENSG00000126215.14:t:103711466-103712104	chr14	103715424	-0.3077	0.9878	103715304-103715704	103715304	103715704	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22905995-22906395	22905995	22906395	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906001-22906401	22906001	22906401	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906045-22906445	22906045	22906445	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906048-22906448	22906048	22906448	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906075-22906475	22906075	22906475	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906118-22906518	22906118	22906518	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906150-22906550	22906150	22906550	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22906368	-0.2994	0.9692	22906168-22906568	22906168	22906568	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22908380	0.2959	0.9648	22908133-22908533	22908133	22908533	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22908380	0.2959	0.9648	22908180-22908580	22908180	22908580	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22908380	0.2959	0.9648	22908199-22908599	22908199	22908599	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22908380	0.2959	0.9648	22908332-22908732	22908332	22908732	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22909483	0.2959	0.9648	22909283-22909683	22909283	22909683	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22909483	0.2959	0.9648	22909290-22909690	22909290	22909690	-
ENSG00000100461.18	ENSG00000100461.18:s:22909483-22909595	chr14	22909483	0.2959	0.9648	22909395-22909795	22909395	22909795	-
ENSG00000215271.9	ENSG00000215271.9:s:23285913-23286132	chr14	23277187	-0.4169	0.9971	23276987-23277387	23276987	23277387	-
ENSG00000215271.9	ENSG00000215271.9:s:23285913-23286132	chr14	23285611	0.4169	0.9971	23285411-23285811	23285411	23285811	-
ENSG00000215271.9	ENSG00000215271.9:s:23285913-23286132	chr14	23285913	0.4169	0.9971	23285713-23286113	23285713	23286113	-
ENSG00000215271.9	ENSG00000215271.9:s:23285913-23286132	chr14	23285913	0.4169	0.9971	23285870-23286270	23285870	23286270	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23348671	-0.3003	0.9532	23348306-23348706	23348306	23348706	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23348671	-0.3003	0.9532	23348346-23348746	23348346	23348746	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23348671	-0.3003	0.9532	23348427-23348827	23348427	23348827	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23348671	-0.3003	0.9532	23348471-23348871	23348471	23348871	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23349272	-0.3003	0.9532	23349072-23349472	23349072	23349472	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23349272	-0.3003	0.9532	23349131-23349531	23349131	23349531	-
ENSG00000092096.19	ENSG00000092096.19:s:23349272-23349762	chr14	23349272	-0.3003	0.9532	23349226-23349626	23349226	23349626	-
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232588-24232988	24232588	24232988	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232647-24233047	24232647	24233047	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232693-24233093	24232693	24233093	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232698-24233098	24232698	24233098	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232701-24233101	24232701	24233101	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232702-24233102	24232702	24233102	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232718-24233118	24232718	24233118	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232723-24233123	24232723	24233123	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232729-24233129	24232729	24233129	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232747-24233147	24232747	24233147	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232748-24233148	24232748	24233148	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24232977	-0.3485	0.9984	24232777-24233177	24232777	24233177	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24233219	-0.3485	0.9984	24233019-24233419	24233019	24233419	+
ENSG00000100938.19	ENSG00000100938.19:t:24233219-24233340	chr14	24233219	-0.3485	0.9984	24233140-24233540	24233140	24233540	+
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442060-24442460	24442060	24442460	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442066-24442466	24442066	24442466	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442081-24442481	24442081	24442481	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442124-24442524	24442124	24442524	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442146-24442546	24442146	24442546	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442175-24442575	24442175	24442575	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442237-24442637	24442237	24442637	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442241-24442641	24442241	24442641	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442248-24442648	24442248	24442648	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442252-24442652	24442252	24442652	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442452	-0.5516	0.9864	24442253-24442653	24442253	24442653	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442477-24442877	24442477	24442877	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442494-24442894	24442494	24442894	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442554-24442954	24442554	24442954	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442559-24442959	24442559	24442959	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442565-24442965	24442565	24442965	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442576-24442976	24442576	24442976	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442613-24443013	24442613	24443013	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442618-24443018	24442618	24443018	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442658-24443058	24442658	24443058	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442704-24443104	24442704	24443104	-
ENSG00000100445.18	ENSG00000100445.18:t:24442324-24442694	chr14	24442754	-0.5516	0.9864	24442705-24443105	24442705	24443105	-
ENSG00000165588.19	ENSG00000165588.19:s:56805360-56805667	chr14	56802355	0.2853	0.9582	56802045-56802445	56802045	56802445	-
ENSG00000165588.19	ENSG00000165588.19:s:56805360-56805667	chr14	56802355	0.2853	0.9582	56802155-56802555	56802155	56802555	-
ENSG00000165588.19	ENSG00000165588.19:s:56805360-56805667	chr14	56805360	0.2853	0.9582	56805160-56805560	56805160	56805560	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879069	-0.2867	0.9988	68878789-68879189	68878789	68879189	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879069	-0.2867	0.9988	68878846-68879246	68878846	68879246	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879069	-0.2867	0.9988	68878849-68879249	68878849	68879249	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879069	-0.2867	0.9988	68878869-68879269	68878869	68879269	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879069	-0.2867	0.9988	68878899-68879299	68878899	68879299	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879962	-0.2867	0.9988	68879664-68880064	68879664	68880064	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879962	-0.2867	0.9988	68879762-68880162	68879762	68880162	-
ENSG00000072110.16	ENSG00000072110.16:s:68879864-68880108	chr14	68879962	-0.2867	0.9988	68879908-68880308	68879908	68880308	-
ENSG00000133961.21	ENSG00000133961.21:t:73297211-73299375	chr14	73297285	0.3049	0.9658	73297011-73297411	73297011	73297411	-
ENSG00000133961.21	ENSG00000133961.21:t:73297211-73299375	chr14	73297285	0.3049	0.9658	73297061-73297461	73297061	73297461	-
ENSG00000133961.21	ENSG00000133961.21:t:73297211-73299375	chr14	73297285	0.3049	0.9658	73297085-73297485	73297085	73297485	-
ENSG00000133961.21	ENSG00000133961.21:s:73322801-73323229	chr14	73316422	0.31	0.9695	73316190-73316590	73316190	73316590	-
ENSG00000133961.21	ENSG00000133961.21:s:73322801-73323229	chr14	73316422	0.31	0.9695	73316222-73316622	73316222	73316622	-
ENSG00000133961.21	ENSG00000133961.21:s:73322801-73323229	chr14	73323130	0.31	0.9695	73322930-73323330	73322930	73323330	-
ENSG00000133961.21	ENSG00000133961.21:s:73322801-73323229	chr14	73323130	0.31	0.9695	73323004-73323404	73323004	73323404	-
ENSG00000133961.21	ENSG00000133961.21:s:73322801-73323229	chr14	73323130	0.31	0.9695	73323029-73323429	73323029	73323429	-
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644675-73645075	73644675	73645075	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644786-73645186	73644786	73645186	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644791-73645191	73644791	73645191	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644809-73645209	73644809	73645209	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644817-73645217	73644817	73645217	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644818-73645218	73644818	73645218	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644827-73645227	73644827	73645227	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73645042	-0.5248	0.9975	73644842-73645242	73644842	73645242	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73653215	0.5248	0.9975	73652970-73653370	73652970	73653370	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73653215	0.5248	0.9975	73653015-73653415	73653015	73653415	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73654847	0.5248	0.9975	73654647-73655047	73654647	73655047	+
ENSG00000119661.15	ENSG00000119661.15:t:73654847-73654885	chr14	73654847	0.5248	0.9975	73654685-73655085	73654685	73655085	+
ENSG00000140043.12	ENSG00000140043.12:t:73858138-73858899	chr14	73851943	0.3243	0.963	73851631-73852031	73851631	73852031	+
ENSG00000140043.12	ENSG00000140043.12:t:73858138-73858899	chr14	73851943	0.3243	0.963	73851644-73852044	73851644	73852044	+
