gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HNRPLL	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
RPL26L1	172959314-172959714	-0.3968	0.10311	0.0	0.0	-1.05503	1.0	1.0	0.0148	0.0168	0.00339	1.0	1.0	1.0	1.0	1.0	0.00364	0.0213	0.0292	0.000221	0.0173	1.0	0.0087	0.00712	0.0305	1.0	1.0	0.0196	0.000687	1.0	0.00687	0.00199	1.0	1.0	0.00129	1.0	1.0	0.0321	1.0	1.0	1.0	0.033	1.0	0.00815	1.0	0.0109	0.000625	0.0139	1.0	1.0	0.00842	1.0	0.0156	0.000113	1.0	1.0	1.0	1.0	1.0	0.00646	1.0	1.0	1.0	1.0	0.0122	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0109	1.0	1.0	1.0	0.00282	1.0	0.00956	6.53e-06	0.00929	0.0152	1.0	1.0	1.0	0.00197	0.00473	1.0	1.0	1.0	1.0
RPL26L1	172959665-172960065	-0.3968	0.10311	0.0	0.0	-1.05503	0.000214	1.0	0.00135	0.000929	0.00368	1.0	6.23e-05	0.000144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.022	0.000203	0.00019	0.00561	1.0	1.0	1.0	1.0	1.0	0.0127	1.0	0.000452	1.0	1.0	1.0	0.0247	1.0	1.0	0.00902	0.0018	1.0	1.0	1.0	1.0	1.0	0.0408	0.00359	1.0	1.0	0.000525	0.00121	0.004	0.000121	1.0	0.00223	0.00699	1.0	1.0	0.00106	0.0235	1.0	1.0	1.0	0.000132	1.0	0.00959	0.000157	1.0	1.0	0.0103	1.0	1.0	0.00982	1.0	1.0	1.0	1.0	0.000221	0.000133	0.0159	7.81e-05	1.0	1.0	0.0235	0.000196	0.0103	1.0
RPL26L1	172959177-172959577	-0.3968	0.10311	0.0	0.0	-1.05503	1.0	1.0	1.0	1.0	0.0338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00374	1.0	1.0	1.0	0.0067	0.0368	0.00244	1.0	1.0	0.00156	1.0	1.0	0.000182	0.0165	1.0	1.0	1.0	1.0	0.00135	0.000955	0.000892	0.0013	0.00461	1.0	1.0	0.00639	0.013	3.89e-05	0.000577	1.14e-05	0.00242	0.000317	0.0047	0.00322	0.0161	0.000448	1.0	1.0	1.0	1.0	0.00223	0.00672	1.0	0.00229	1.0	1.0	1.0	1.0	1.0	1.0	0.00553	1.0	1.0	0.00356	3.89e-05	1.0	1.0	0.0167	0.0165	0.0036	0.0149	0.0322	0.0259	0.00497	1.0	1.0	0.0222	0.0345	0.033	1.0	1.0	1.0	1.0
RPL26L1	172959192-172959592	-0.3968	0.10311	0.0	0.0	-1.05503	1.0	1.0	1.0	1.0	0.0338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00374	1.0	1.0	1.0	0.0067	0.0368	0.00244	1.0	1.0	0.00156	1.0	1.0	0.000182	0.00199	1.0	1.0	0.00129	1.0	1.0	0.0321	1.0	1.0	1.0	1.0	1.0	0.00639	0.013	1.0	1.0	1.0	1.0	1.0	6.38e-05	0.00114	0.0161	0.000448	1.0	1.0	1.0	1.0	0.00223	0.00672	1.0	0.00229	1.0	1.0	1.0	1.0	1.0	1.0	0.00553	1.0	1.0	1.0	1.0	1.0	1.0	0.0167	0.0165	1.0	0.0149	0.00173	0.0259	0.00497	1.0	1.0	0.0222	1.0	1.0	1.0	1.0	1.0	1.0
RPL26L1	172959320-172959720	-0.3968	0.10311	0.0	0.0	-1.05503	0.000214	1.0	0.00135	0.000929	0.00368	0.041	6.23e-05	0.000144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0179	0.022	0.000203	0.00019	0.00561	1.0	1.0	1.0	0.00383	0.00121	0.0127	0.0403	0.000452	0.0142	0.0164	1.0	0.0247	0.0227	1.0	0.00184	0.0018	1.0	1.0	1.0	1.0	1.0	0.0408	0.00359	1.0	1.0	0.000525	0.00121	0.004	0.000121	1.0	0.00223	0.00699	1.0	1.0	0.00106	0.0235	1.0	0.00275	1.0	0.000132	1.0	0.00959	0.000157	1.0	1.0	1.0	1.0	1.0	0.0165	0.0292	1.0	1.0	1.0	0.000221	0.000133	0.0159	7.81e-05	1.0	1.0	0.0235	0.000196	0.000671	1.0
RPL26L1	172959090-172959490	-0.3968	0.10311	0.0	0.0	0.0	1.0	1.0	0.0148	0.0168	0.00339	1.0	1.0	1.0	1.0	1.0	0.00364	0.0213	1.0	1.0	0.0173	1.0	0.0067	0.00712	0.00244	1.0	1.0	0.00156	0.000687	1.0	0.000477	0.00199	1.0	1.0	0.00129	1.0	1.0	0.0321	1.0	1.0	1.0	1.0	1.0	0.00815	0.013	1.0	1.0	1.0	1.0	1.0	6.38e-05	0.00114	1.0	0.000113	1.0	1.0	1.0	1.0	0.00223	0.00646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0199	0.00954	1.0	0.00956	0.00173	0.0259	0.00497	1.0	1.0	0.0222	1.0	1.0	1.0	1.0	1.0	1.0
RPL26L1	172959427-172959827	-0.3968	0.10311	0.0	0.0	-1.05503	1.0	1.0	0.0148	0.0168	0.00339	1.0	1.0	1.0	1.0	1.0	0.00364	0.0213	0.0292	1.0	0.0173	1.0	0.0087	0.00712	0.0305	1.0	1.0	0.0196	0.000687	1.0	0.000477	0.00199	1.0	1.0	0.00129	1.0	1.0	0.0321	1.0	1.0	1.0	1.0	1.0	0.00815	1.0	0.0109	0.000625	0.0139	1.0	1.0	6.38e-05	0.00114	1.0	0.000113	1.0	1.0	1.0	1.0	1.0	0.00646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0109	1.0	1.0	1.0	0.00282	1.0	0.00956	0.00173	0.00929	0.0145	1.0	1.0	1.0	0.00197	0.00473	1.0	1.0	1.0	1.0
RPL26L1	172959565-172959965	-0.3968	0.10311	0.0	0.0	-1.05503	1.0	1.0	0.0138	0.0163	0.0144	0.004	1.0	1.0	1.0	0.0175	1.0	0.0213	0.0292	0.000221	0.0173	1.0	0.000997	0.00315	0.0305	1.0	1.0	0.0196	0.00621	1.0	0.00687	0.00368	1.0	0.0161	0.000499	1.0	1.0	1.0	1.0	1.0	1.0	0.033	1.0	0.00882	1.0	0.0109	0.000625	0.0139	1.0	1.0	0.00842	1.0	0.0151	0.00016	1.0	1.0	1.0	0.0135	0.0146	0.0141	1.0	0.0216	1.0	1.0	0.0122	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0109	0.0393	1.0	1.0	0.00282	0.00115	0.0149	6.53e-06	0.00929	0.0033	1.0	1.0	1.0	0.00197	0.00473	1.0	1.0	1.0	1.0
RPL26L1	172959789-172960189	-0.3968	0.10311	0.0	0.0	-1.05503	9.46e-05	1.0	0.0138	0.0163	0.0149	0.004	1.0	1.0	0.0281	0.0175	1.0	1.0	0.0292	0.000221	0.0459	1.0	0.000492	0.00315	0.00787	1.0	1.0	1.0	1.0	1.0	0.00687	0.00368	1.0	0.0161	0.000499	0.00322	1.0	1.0	0.00182	1.0	1.0	0.033	1.0	0.00107	0.0035	0.0109	0.000625	0.0139	1.0	1.0	0.00842	1.0	0.0151	0.00016	1.0	0.0315	1.0	0.0135	0.0146	0.0141	1.0	0.0216	0.0466	1.0	0.0122	1.0	1.0	1.0	1.0	0.0487	0.00699	1.0	0.0109	0.0393	1.0	1.0	0.00282	0.000765	0.0149	6.53e-06	0.00929	0.0033	1.0	1.0	1.0	0.00197	0.00473	1.0	0.0105	0.000146	1.0
RPL26L1	172959841-172960241	-0.3968	0.10311	0.0	0.0	-1.05503	0.00702	1.0	0.000819	0.000369	0.00791	1.0	0.00165	0.000981	1.0	1.0	0.00477	1.0	1.0	0.00528	1.0	0.00266	0.00836	0.0199	0.0274	0.00113	0.00113	0.0106	1.0	1.0	1.0	1.0	0.000984	0.000173	1.0	0.00291	0.0119	0.0343	0.0168	0.00285	0.00167	1.0	0.0395	0.0109	1.0	0.00091	0.00135	0.000453	0.000512	0.00745	1.0	1.0	1.0	0.000542	0.00478	0.0144	0.000324	0.00129	1.0	1.0	1.0	1.0	0.00529	1.0	1.0	0.00264	1.0	0.0173	1.0	0.00141	0.00122	1.0	0.000883	0.0159	0.0242	1.0	0.00121	1.0	1.0	0.00257	1.0	0.00322	0.000279	0.00697	0.000811	1.0	1.0	1.0	0.000523	0.0319	0.000687
GALNT7	173295643-173296043	0.3357	0.0	0.0	0.0	0.0	0.0155	1.0	1.0	1.0	1.0	0.00565	0.00322	0.000687	0.0131	1.0	0.0194	0.0141	1.0	0.0173	1.0	1.0	1.0	0.00685	0.0139	0.00226	0.00264	1.0	0.0179	0.0143	1.0	0.000151	0.0167	1.0	0.000923	0.0015	6.62e-05	8.98e-05	0.00065	0.00176	0.00293	1.0	0.00969	0.00091	1.0	0.00065	0.000288	0.000483	0.00121	0.000458	0.0171	1.0	1.0	0.000369	1.0	0.00105	0.00653	1.0	1.0	1.0	1.0	1.0	0.000142	0.00597	1.0	0.0135	1.0	1.0	1.0	0.00462	0.00718	1.0	0.00063	1.0	1.0	1.0	0.00121	0.00632	0.00407	0.00241	1.0	1.0	0.00362	1.0	0.00127	9.51e-06	5.27e-05	1.0	0.00126	0.0263	1.0
GALNT7	173297595-173297995	-0.3357	0.0	0.0	0.0	0.0	0.0151	1.0	0.00218	0.00159	0.0207	0.0323	4.65e-05	0.000118	0.0131	1.0	1.0	0.0141	1.0	0.00993	1.0	1.0	1.0	1.0	0.0139	0.00015	0.000136	1.0	0.0179	0.0143	1.0	0.00135	0.0167	1.0	0.0241	0.000452	0.0169	0.00749	0.00065	0.00176	0.00449	1.0	0.00344	0.000477	1.0	0.000797	0.000288	0.00171	0.00121	0.000458	1.0	1.0	1.0	0.000184	0.00392	1.0	7.12e-05	1.0	0.00419	1.0	1.0	1.0	0.000142	1.0	1.0	0.00693	1.0	0.00833	1.0	0.00168	0.00254	1.0	0.00077	1.0	1.0	1.0	0.00121	1.0	0.000551	0.00241	1.0	0.000301	7.72e-05	1.0	4.19e-05	0.00388	1.0	1.0	6.84e-05	1.0	0.000765
GALNT7	173297777-173298177	-0.5205	0.0	0.0	0.0	0.0	0.0151	0.0154	0.00218	0.00159	0.0207	0.000233	4.65e-05	0.000118	1.0	0.0117	0.000397	0.0141	1.0	0.00993	1.0	0.0016	1.0	1.0	0.0139	0.00015	0.000136	0.00156	0.00164	1.0	1.0	0.00135	1.0	1.0	0.0241	0.000452	0.00321	0.00749	0.00065	0.00176	0.00449	0.00493	0.00344	0.000477	1.0	0.000797	0.000288	0.00171	0.00121	0.000458	1.0	1.0	1.0	0.000184	0.00392	0.0013	7.12e-05	0.00135	0.00419	1.0	0.0012	1.0	0.000692	0.0138	0.0237	0.00693	1.0	0.00833	1.0	0.00168	0.00254	1.0	0.00077	0.0144	1.0	1.0	0.000146	9.39e-05	0.000551	0.00105	1.0	0.000301	7.72e-05	0.0286	4.19e-05	0.00388	1.0	1.0	6.84e-05	1.0	0.000765
GALNT7	173297915-173298315	0.3357	0.0	0.0	0.0	0.0	0.0342	0.0154	1.0	1.0	1.0	0.000233	0.00165	0.00147	1.0	0.0117	0.000397	1.0	1.0	0.00993	1.0	0.0016	1.0	1.0	0.0139	0.000811	0.000951	0.00156	0.00164	1.0	1.0	0.00135	1.0	1.0	1.0	0.00612	0.00321	0.0116	0.00561	0.0102	0.00728	0.00493	0.00437	0.000673	1.0	0.000942	0.00225	0.00181	0.00233	0.000473	1.0	1.0	1.0	0.00332	1.0	0.0013	0.00233	0.00135	1.0	1.0	0.0012	1.0	0.0013	0.0138	0.0237	0.00693	1.0	1.0	1.0	0.0142	0.00254	1.0	0.00091	0.0144	1.0	1.0	0.000146	9.39e-05	0.00131	0.00105	1.0	1.0	0.00158	0.0286	0.000444	0.00388	0.0148	1.0	0.00114	1.0	0.0313
GALNT7	173298097-173298497	0.5205	0.0	0.0	0.0	0.0	0.011	1.0	0.000819	0.000369	0.00791	1.0	5.05e-05	0.000118	0.00135	1.0	0.00477	1.0	1.0	1.0	1.0	1.0	0.00836	0.0199	0.0274	5.74e-05	6.1e-05	0.0196	1.0	1.0	1.0	1.0	0.000984	0.000173	1.0	0.000549	1.0	1.0	1.0	0.00674	0.00167	1.0	0.0395	0.00815	0.00595	0.00497	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000542	0.0119	1.0	3.05e-05	1.0	1.0	1.0	1.0	1.0	0.00529	1.0	1.0	1.0	1.0	0.0173	1.0	1.0	0.0245	1.0	0.00483	0.0159	0.0242	1.0	0.00121	1.0	1.0	1.0	1.0	0.00322	3.58e-05	0.00697	4.71e-05	1.0	1.0	1.0	9.5e-05	1.0	0.000687
GALNT7	173301847-173302247	0.5205	0.0	0.0	0.0	0.0	1.0	1.0	0.0158	0.019	0.00565	1.0	0.0138	0.00859	1.0	1.0	0.00599	0.0206	0.0292	1.0	1.0	1.0	0.0357	1.0	1.0	0.0172	0.0188	7.38e-05	0.000641	0.00135	1.0	1.0	0.000602	1.0	1.0	0.00272	1.0	1.0	1.0	1.0	1.0	0.00553	1.0	0.00091	1.0	1.0	1.0	0.0481	1.0	1.0	0.00284	1.0	0.00135	0.00175	1.0	1.0	1.0	0.0258	0.00332	0.0146	1.0	0.000385	0.0119	1.0	1.0	1.0	1.0	1.0	3.17e-05	1.0	1.0	1.0	1.0	0.00763	0.0398	1.0	0.0259	0.0104	0.0141	0.000739	0.015	0.00296	0.0244	1.0	0.00148	1.0	1.0	0.0227	0.0211	1.0	1.0
GALNT7	173295560-173295960	0.3357	0.0	0.0	0.0	0.0	0.000214	1.0	0.00135	0.000929	0.00368	0.041	6.23e-05	0.000144	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.022	0.000203	0.00019	0.00561	1.0	1.0	1.0	0.00383	0.00121	0.0127	0.0403	0.000452	0.0142	0.0164	1.0	0.0247	0.0227	1.0	0.00184	0.0018	1.0	1.0	1.0	1.0	1.0	0.0408	0.00359	1.0	1.0	0.000525	0.00121	0.004	0.000121	1.0	0.00223	0.00699	1.0	1.0	0.00106	0.0235	1.0	0.00275	1.0	0.000132	1.0	0.00959	0.000157	1.0	1.0	0.0103	1.0	1.0	0.0165	0.0292	1.0	1.0	1.0	0.000221	0.000133	0.0159	7.81e-05	1.0	1.0	0.0235	0.000196	0.000671	1.0
GALNT7	173295564-173295964	0.3357	0.0	0.0	0.0	0.0	0.0151	1.0	0.00218	0.00159	0.0207	0.0323	4.65e-05	0.000118	1.0	1.0	0.000397	0.0141	1.0	0.00993	1.0	0.0016	1.0	1.0	0.0139	0.00015	0.000136	0.00156	0.00466	0.0143	1.0	0.00135	0.0167	1.0	0.0241	0.000452	0.0169	0.00749	0.00065	0.00176	0.00449	0.00493	0.00344	0.000477	1.0	0.000797	0.000288	0.00171	0.00121	0.000458	1.0	1.0	1.0	0.000184	0.00392	1.0	7.12e-05	0.00135	0.00419	1.0	1.0	1.0	0.000692	1.0	1.0	0.00693	1.0	0.00833	1.0	0.00168	0.00254	1.0	0.00077	0.0144	1.0	1.0	0.000146	1.0	0.000551	0.00241	1.0	0.000301	7.72e-05	1.0	4.19e-05	0.00388	1.0	1.0	6.84e-05	1.0	0.000765
GALNT7	173297836-173298236	0.3357	0.0	0.0	0.0	0.0	0.0342	0.0154	1.0	1.0	1.0	0.000233	0.00165	0.00147	1.0	0.0117	0.000397	1.0	1.0	1.0	1.0	0.0016	1.0	1.0	0.0139	0.000811	0.000951	0.00156	0.00164	1.0	1.0	0.00154	1.0	1.0	0.00528	0.00612	0.00321	0.0047	0.012	0.0102	0.00747	0.00493	0.00437	0.000673	1.0	0.000311	0.00225	0.000532	0.00202	0.000473	1.0	1.0	1.0	0.00332	1.0	0.0013	0.00233	0.00135	1.0	1.0	0.0012	1.0	0.0013	0.0138	0.0237	0.0487	1.0	1.0	1.0	1.0	1.0	1.0	0.000301	0.0144	1.0	1.0	0.000146	9.39e-05	0.00131	0.00105	1.0	1.0	0.00158	0.0286	0.000444	0.0221	0.0148	1.0	0.00114	1.0	0.0313
GALNT7	173298171-173298571	0.5205	0.0	0.0	0.0	0.0	1.0	0.0298	1.0	1.0	1.0	0.0286	1.0	1.0	1.0	0.0149	0.0258	0.00273	1.0	1.0	0.00621	0.037	0.0227	0.0259	0.0274	1.0	1.0	0.0196	0.00256	0.000365	0.00043	0.00039	0.00142	1.0	0.001	1.0	0.0111	0.017	1.0	1.0	1.0	0.00455	1.0	0.000942	1.0	1.0	0.00602	1.0	1.0	1.0	0.00174	0.00374	1.0	0.0022	1.0	1.0	1.0	0.000148	1.0	0.000977	1.0	1.0	1.0	0.0284	1.0	1.0	0.0281	0.0404	1.0	1.0	1.0	0.0174	1.0	1.0	0.0235	0.00315	0.000593	0.0285	0.000997	0.00113	0.0161	0.0155	1.0	1.0	0.0296	0.0345	1.0	0.00271	1.0	1.0	1.0
GALNT7	173301964-173302364	0.5205	0.0	0.0	0.0	0.0	1.0	1.0	0.0213	0.0196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0206	0.0292	1.0	1.0	1.0	0.00161	1.0	1.0	1.0	1.0	0.0196	1.0	0.0415	0.000281	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	1.0	1.0	0.0481	1.0	1.0	0.00147	0.000267	0.00135	0.00175	1.0	1.0	1.0	0.0258	0.00197	1.0	1.0	0.000385	1.0	1.0	1.0	1.0	1.0	1.0	3.17e-05	1.0	1.0	1.0	1.0	1.0	0.0398	1.0	1.0	1.0	0.0141	0.000739	1.0	0.00369	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SCML1	17737480-17737880	0.4464	-0.15931	1.28997	0.0	-1.77426	1.0	1.0	0.0158	0.019	0.00565	1.0	0.0138	0.00859	1.0	1.0	0.00599	0.0206	1.0	1.0	1.0	1.0	0.0357	1.0	1.0	0.0172	0.0188	7.38e-05	0.000641	0.00135	1.0	1.0	0.000602	0.0181	1.0	0.00272	1.0	1.0	1.0	1.0	1.0	0.00553	1.0	0.00091	1.0	1.0	1.0	0.0481	1.0	1.0	0.00284	1.0	0.000268	0.00722	1.0	1.0	1.0	1.0	0.00332	0.0146	1.0	0.000385	0.0119	1.0	1.0	1.0	1.0	1.0	7.72e-05	1.0	1.0	1.0	1.0	0.00763	1.0	1.0	0.00982	0.0104	0.0141	0.000739	0.015	0.00296	0.0244	1.0	0.00148	1.0	1.0	0.0227	0.0211	1.0	1.0
SCML1	17737525-17737925	0.4464	-0.15931	1.28997	0.0	-1.77426	0.00174	1.0	0.00209	0.00194	1.0	1.0	0.000339	0.000348	0.0047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0024	1.0	0.00105	0.000739	0.000868	1.0	0.0183	1.0	1.0	0.0176	0.00421	0.00996	1.0	0.0015	0.0052	0.00559	0.00379	0.000716	0.000868	1.0	1.0	0.00091	0.000505	0.00418	0.00704	0.00083	0.00511	1.0	1.0	1.0	1.0	0.000448	0.008	0.0013	0.001	1.0	1.0	0.0127	1.0	1.0	0.00235	0.00176	1.0	0.00243	1.0	0.00712	1.0	1.0	0.00383	1.0	0.00406	0.019	1.0	1.0	1.0	1.0	0.00196	0.0252	1.0	0.00897	0.000883	1.0	0.00144	1.0	1.0	1.0	0.00182	0.00233	0.0175
SCML1	17743871-17744271	0.4464	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0117	0.017	0.00207	0.0099	1.0	1.0	0.00378	1.0	0.0292	1.0	1.0	1.0	0.00763	0.0185	0.0274	0.0172	0.0169	0.000739	1.0	0.000714	0.0198	1.0	0.000749	0.00157	1.0	1.0	1.0	1.0	0.0239	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	0.0253	1.0	1.0	0.000557	0.00172	1.0	0.000655	1.0	1.0	0.0416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0028	1.0	1.0	0.00264	1.0	0.00451	1.0	1.0	0.000865	1.0	0.00176	1.0	0.00186	0.0109	0.0273	1.0	0.00264	1.0	1.0	1.0	1.0	1.0	1.0
SCML1	17737293-17737693	0.4464	-0.15931	1.28997	0.0	-1.77426	1.0	1.0	0.0213	0.0196	1.0	1.0	0.0138	0.00859	1.0	1.0	1.0	0.0206	0.0292	1.0	1.0	1.0	0.00161	1.0	1.0	0.0172	0.0188	0.0196	1.0	0.0415	0.000281	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	1.0	1.0	0.0481	1.0	1.0	0.00147	0.000267	0.00135	0.00175	1.0	1.0	1.0	0.0258	0.00197	1.0	1.0	0.000385	0.0119	1.0	1.0	1.0	1.0	1.0	3.17e-05	1.0	1.0	1.0	1.0	1.0	0.0398	1.0	1.0	1.0	0.0141	0.000739	1.0	0.00369	0.0244	1.0	0.00148	1.0	1.0	1.0	1.0	1.0	1.0
SCML1	17737351-17737751	0.4464	-0.15931	1.28997	0.0	-1.77426	0.000687	1.0	0.00154	0.00187	1.0	0.00972	0.000339	0.000348	0.0047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0024	1.0	0.00105	0.000542	0.000682	1.0	0.0183	1.0	1.0	3e-05	0.00421	0.00996	2.29e-05	0.000692	0.0052	0.00559	0.00379	0.000716	0.000868	1.0	0.0181	0.00091	0.000505	0.00418	0.00704	0.00083	0.00511	1.0	1.0	1.0	1.0	0.000313	0.000472	0.0013	0.001	1.0	0.00873	0.0127	1.0	1.0	0.00049	0.00176	1.0	0.00243	1.0	0.0145	1.0	1.15e-05	4.14e-06	1.0	0.00406	0.019	1.0	1.0	1.0	1.0	0.00196	0.0252	1.0	0.00157	0.000883	1.0	0.00144	1.0	1.0	1.0	0.00031	0.00233	0.0175
SCML1	17744019-17744419	0.4464	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0117	0.017	1.0	1.0	1.0	1.0	0.00378	1.0	1.0	0.0192	1.0	1.0	0.0213	0.0185	0.0274	1.0	1.0	0.000739	1.0	0.000714	0.0198	1.0	0.000749	0.00543	1.0	1.0	1.0	1.0	0.0239	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	0.0253	1.0	1.0	0.00655	1.0	1.0	0.0153	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00264	1.0	0.00451	1.0	0.00405	0.000865	1.0	0.00176	0.00379	0.00186	0.0109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GRK6	177440853-177441253	0.3524	0.0	0.0	0.0	0.0	1.0	0.0198	1.0	1.0	0.0235	0.00261	1.0	1.0	1.0	0.0489	0.0448	1.0	1.0	1.0	1.0	1.0	0.00196	1.0	0.00149	1.0	1.0	0.00836	0.0212	1.0	0.000172	0.00123	1.0	0.0273	0.00124	1.0	0.0285	0.0417	1.0	1.0	1.0	1.0	1.0	0.00101	1.0	1.0	1.0	1.0	1.0	1.0	0.000997	0.000175	1.0	0.00011	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0255	1.0	1.0	1.0	1.0	1.0	1.0	0.00037	0.00129	1.0	0.0232	1.0	1.0	1.0	1.0	0.0292	0.00129	1.0	1.0	1.0
GRK6	177441535-177441935	0.3524	0.0	0.0	0.0	0.0	1.0	0.0198	1.0	1.0	0.0235	0.00261	1.0	1.0	1.0	0.0489	0.0448	1.0	1.0	1.0	1.0	1.0	0.00196	1.0	0.00149	1.0	1.0	0.00836	0.0212	1.0	0.000172	0.00123	1.0	0.0273	0.00124	1.0	0.0285	0.0417	1.0	1.0	1.0	1.0	1.0	0.00101	1.0	1.0	1.0	1.0	1.0	1.0	0.000997	0.000175	1.0	0.00011	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0255	1.0	1.0	1.0	1.0	1.0	1.0	0.00037	0.00129	1.0	0.0232	1.0	1.0	1.0	1.0	0.0292	0.00129	1.0	1.0	1.0
GRK6	177441537-177441937	0.3524	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.00126	1.0	1.0	1.0	1.0	1.0	0.0304	1.0	0.00123	1.0	1.0	0.000871	1.0	1.0	1.0	1.0	1.0	0.00326	1.0	1.0	0.000193	1.0	1.0	0.00473	0.0464	0.00141	0.000778	0.0196	0.0123	0.0208	0.0101	1.0	0.0021	0.0227	0.000301	6.73e-05	0.000468	0.0014	0.00054	1.0	1.0	1.0	0.0137	0.00602	0.00269	1.0	0.00459	1.0	1.0	0.00212	1.0	0.0466	0.0258	0.00749	1.0	0.00129	1.0	1.0	0.000741	0.00307	1.0	0.000301	1.0	1.0	1.0	0.00145	0.00171	0.0256	0.000762	0.00142	1.0	1.0	0.000113	0.0146	0.00346	1.0	1.0	1.0	0.00135	1.0
GRK6	177440719-177441119	0.3524	0.0	0.0	0.0	0.0	1.0	1.0	0.0193	0.0179	0.00946	1.0	0.00207	0.0099	1.0	1.0	0.0207	1.0	0.0292	1.0	1.0	1.0	0.00763	1.0	1.0	0.0172	0.0169	0.00156	1.0	0.000714	0.00474	1.0	0.00383	0.00157	1.0	0.0413	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000494	1.0	1.0	1.0	0.0429	1.0	0.0408	0.000557	0.000816	0.0161	0.000655	1.0	1.0	0.0416	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0028	1.0	1.0	1.0	1.0	0.00689	1.0	0.00934	0.00824	0.0104	0.00187	1.0	0.00186	0.00322	0.0273	1.0	0.00264	1.0	1.0	1.0	0.0325	1.0	1.0
